CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Credit_Utilization_Ratio,Avg_Transaction_Value,Monthly_Transaction_Frequency,Transaction_Change_Ratio,Amount_Change_Ratio,Credit_To_Transaction_Ratio,Inactivity_Score,Relationship_Depth_Score,Contact_Intensity
778375458,Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,32,6,3,3,30820.0,1724,29096.0,0.948,3402,75,0.923,0.056,0.0003139,0.99969,0.055937702790395845,45.36,6.25,1.4018691588785046,1.427971793149765,9.059376837154614,0.25,79.1581801408507,0.25
718504983,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,37,6,2,2,6091.0,0,6091.0,0.56,3340,60,0.579,0.0,0.00011382,0.99989,0.0,55.666666666666664,5.0,1.3953488372093024,1.4279606669516887,1.8236526946107785,0.16666666666666666,79.46715748251927,0.16666666666666666
709625733,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,40,5,2,3,9690.0,1115,8575.0,0.542,4620,64,0.488,0.115,0.0001861,0.99981,0.1150670794633643,72.1875,5.333333333333333,1.3973799126637556,1.428129829984544,2.0974025974025974,0.16666666666666666,78.26677076356738,0.25
719357058,Existing Customer,62,F,2,Doctorate,Single,$40K - $60K,Blue,56,5,3,2,6797.0,1428,5369.0,0.747,3962,70,0.795,0.21,0.00026028,0.99974,0.21009268795056643,56.6,5.833333333333333,1.4,1.428056516724337,1.715547703180212,0.25,87.14665598043152,0.16666666666666666
709626858,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,31,3,3,4,4985.0,1379,3606.0,0.896,4222,61,0.605,0.277,0.00052052,0.99948,0.27662988966900703,69.21311475409836,5.083333333333333,1.3958810068649887,1.4280882153971048,1.1807200378967313,0.25,66.62920266836346,0.3333333333333333
711843708,Attrited Customer,61,F,0,Graduate,Divorced,Less than $40K,Blue,36,2,3,3,2125.0,0,2125.0,0.654,2860,38,0.727,0.0,0.99616,0.0038363,0.0,75.26315789473684,3.1666666666666665,1.3768115942028987,1.4278582126809787,0.743006993006993,0.25,61.17610769134103,0.25
711349083,Existing Customer,47,F,4,Doctorate,Married,Less than $40K,Blue,28,3,2,4,4012.0,0,4012.0,1.073,2962,60,0.765,0.0,0.00049554,0.9995,0.0,49.36666666666667,5.0,1.3953488372093024,1.4278827612803702,1.3544902093180284,0.16666666666666666,64.96715748251927,0.3333333333333333
721462458,Existing Customer,52,F,3,High School,Married,Unknown,Blue,42,3,2,1,23858.0,1179,22679.0,0.671,3784,69,0.683,0.049,6.9242e-05,0.99993,0.04941738620169335,54.84057971014493,5.75,1.3995943204868155,1.4280323043248548,6.304968287526427,0.16666666666666666,73.33863149186428,0.08333333333333333
780833058,Existing Customer,46,M,2,High School,Married,$40K - $60K,Blue,32,4,3,2,2619.0,2271,348.0,0.61,3835,60,0.818,0.867,0.00017486,0.99983,0.8671248568155785,63.916666666666664,5.0,1.3953488372093024,1.428039471234407,0.6829204693611474,0.25,70.3004908158526,0.16666666666666666
769962933,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,34,4,1,4,6728.0,1192,5536.0,0.687,5244,75,0.471,0.177,0.00016399,0.99984,0.17717003567181927,69.92,6.25,1.4018691588785046,1.428182362873795,1.2829900839054158,0.08333333333333333,73.49151347418405,0.3333333333333333
719095533,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,39,3,3,3,2680.0,1652,1028.0,1.132,3382,58,0.758,0.616,0.0003262,0.99967,0.6164179104477612,58.310344827586206,4.833333333333333,1.3942307692307694,1.4279682486066545,0.7924305144884684,0.25,70.13494140775519,0.25
709718058,Existing Customer,52,F,4,Uneducated,Single,Less than $40K,Blue,36,5,1,4,2936.0,2181,755.0,0.478,4650,78,0.625,0.743,0.00017042,0.99983,0.7428474114441417,59.61538461538461,6.5,1.4028776978417268,1.4281326781326782,0.6313978494623655,0.08333333333333333,78.21065857644263,0.3333333333333333
819151083,Existing Customer,46,M,5,High School,Single,$60K - $80K,Blue,41,3,3,4,7478.0,1775,5703.0,0.54,4042,79,0.491,0.237,0.00051788,0.99948,0.23736293126504412,51.164556962025316,6.583333333333333,1.4031971580817053,1.4280667043527417,1.8500742206828302,0.25,74.16934651043587,0.3333333333333333
770778108,Existing Customer,49,M,4,Post-Graduate,Married,$60K - $80K,Blue,35,4,2,3,2527.0,1419,1108.0,0.797,3585,68,0.943,0.562,0.00023623,0.99976,0.5615354174910961,52.720588235294116,5.666666666666667,1.3991769547325104,1.428002389962159,0.7048814504881451,0.16666666666666666,73.02857300811655,0.25
718877883,Attrited Customer,44,F,3,Unknown,Single,Less than $40K,Blue,36,3,1,1,5644.0,2517,3127.0,0.86,2440,44,0.76,0.446,0.97428,0.02572,0.4459603118355776,55.45454545454545,3.6666666666666665,1.3836477987421385,1.427735517846694,2.3131147540983608,0.08333333333333333,65.93552097531469,0.08333333333333333
710376708,Existing Customer,50,F,5,Uneducated,Single,Less than $40K,Blue,33,4,3,3,2837.0,1377,1460.0,0.564,3928,54,0.8,0.485,0.00032112,0.99968,0.4853718716954529,72.74074074074075,4.5,1.3917525773195878,1.4280520613684287,0.7222505091649695,0.25,69.76865003450833,0.25
718366983,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Blue,31,6,2,4,18584.0,2446,16138.0,0.76,3504,64,0.882,0.132,0.00033886,0.99966,0.13161859664227293,54.75,5.333333333333333,1.3973799126637556,1.4279892411769501,5.30365296803653,0.16666666666666666,77.10010409690071,0.3333333333333333
719604858,Attrited Customer,45,F,3,Unknown,Married,Less than $40K,Blue,31,4,3,3,5941.0,0,5941.0,0.522,2196,37,0.233,0.0,0.99711,0.00288892,0.0,59.351351351351354,3.0833333333333335,1.3754646840148699,1.4276426992588742,2.7053734061930785,0.25,65.08391410655568,0.25
714549558,Attrited Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,32,3,2,2,9576.0,0,9576.0,0.817,2362,49,0.4,0.0,0.99129,0.00871,0.0,48.204081632653065,4.083333333333333,1.388101983002833,1.4277079303675049,4.054191363251482,0.16666666666666666,64.98549744747326,0.16666666666666666
822955008,Attrited Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,56,3,3,2,9569.0,0,9569.0,0.94,2287,49,0.581,0.0,0.99411,0.00589,0.0,46.673469387755105,4.083333333333333,1.388101983002833,1.427679630438854,4.184083952776563,0.25,76.98549744747326,0.16666666666666666
712986483,Existing Customer,32,M,3,College,Unknown,$80K - $120K,Blue,36,3,5,2,15412.0,0,15412.0,0.589,3993,73,0.659,0.0,0.00020268,0.9998,0.0,54.6986301369863,6.083333333333333,1.4011516314779273,1.428060512857194,3.8597545704983722,0.4166666666666667,70.8924161417363,0.16666666666666666
779597133,Existing Customer,55,M,1,Graduate,Single,$80K - $120K,Blue,44,4,3,2,2663.0,1784,879.0,0.785,4317,81,0.929,0.67,0.00016883,0.99983,0.6699211415696583,53.2962962962963,6.75,1.4038128249566726,1.4280988454795065,0.6168635626592541,0.25,79.24875554009759,0.16666666666666666
758426583,Existing Customer,51,F,2,Post-Graduate,Married,Less than $40K,Blue,44,3,3,4,1438.3,1031,407.3,0.582,3308,72,0.674,0.717,0.00060712,0.99939,0.7168184662448724,45.94444444444444,6.0,1.4007782101167316,1.4279547612880947,0.4347944377267231,0.25,74.75682820865006,0.3333333333333333
716805408,Existing Customer,52,M,3,Doctorate,Married,$60K - $80K,Blue,40,6,2,2,5376.0,804,4572.0,0.51,4511,74,0.682,0.15,0.00017091,0.99983,0.14955357142857142,60.95945945945946,6.166666666666667,1.4015151515151516,1.428119162946782,1.191753491465307,0.16666666666666666,83.02618404754102,0.16666666666666666
711275433,Attrited Customer,47,M,4,Uneducated,Unknown,Unknown,Blue,36,3,3,3,18873.0,0,18873.0,0.636,2021,38,0.52,0.0,0.99694,0.00305523,0.0,53.18421052631579,3.1666666666666665,1.3768115942028987,1.427562336653246,9.338446313706086,0.25,64.50944102467437,0.25
778968408,Existing Customer,39,M,2,Doctorate,Single,$60K - $80K,Blue,27,4,1,3,5341.0,0,5341.0,0.771,1955,47,0.808,0.0,0.00013405,0.99987,0.0,41.59574468085106,3.9166666666666665,1.3864306784660767,1.4275282949981745,2.7319693094629156,0.08333333333333333,65.41201677154287,0.25
827117808,Attrited Customer,45,M,1,Graduate,Single,$60K - $80K,Blue,41,2,3,2,9904.0,2513,7391.0,0.0,1152,28,0.0,0.254,0.99411,0.00589,0.25373586429725364,41.142857142857146,2.3333333333333335,1.3592233009708738,1.4268020807530344,8.597222222222221,0.25,60.72365311656045,0.16666666666666666
804462633,Attrited Customer,43,F,3,High School,Divorced,Less than $40K,Blue,38,3,3,3,7084.0,0,7084.0,0.523,2287,44,0.294,0.0,0.99673,0.00326528,0.0,51.97727272727273,3.6666666666666665,1.3836477987421385,1.427679630438854,3.0975076519457807,0.25,66.93552097531469,0.25
709321908,Attrited Customer,47,M,3,High School,Single,$80K - $120K,Blue,29,2,2,3,7498.0,2319,5179.0,0.484,1676,51,0.759,0.309,0.99485,0.00515,0.3092824753267538,32.86274509803921,4.25,1.3896457765667576,1.4273547947538752,4.473747016706444,0.16666666666666666,60.54302045890163,0.25
714907908,Existing Customer,51,F,0,High School,Married,$40K - $60K,Blue,40,6,2,2,5450.0,1674,3776.0,0.588,3722,77,0.711,0.307,9.4951e-05,0.99991,0.3071559633027523,48.33766233766234,6.416666666666667,1.4025500910746813,1.4280233271945981,1.4642665233745298,0.16666666666666666,83.41704039230272,0.16666666666666666
818336508,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,45,6,2,4,32719.0,1650,31069.0,0.717,4037,60,0.714,0.05,0.00035894,0.99964,0.05042941410189798,67.28333333333333,5.0,1.3953488372093024,1.428066079450989,8.104780777805301,0.16666666666666666,83.46715748251927,0.3333333333333333
712597233,Attrited Customer,37,M,2,Uneducated,Unknown,$40K - $60K,Blue,36,2,3,2,3250.0,1721,1529.0,0.446,1714,32,0.391,0.53,0.99462,0.00538,0.5295384615384615,53.5625,2.6666666666666665,1.3675213675213675,1.427381745502998,1.896149358226371,0.25,59.51132029561531,0.16666666666666666
711964533,Existing Customer,44,M,3,College,Married,$40K - $60K,Blue,36,3,3,2,6111.0,2517,3594.0,0.733,4155,68,0.659,0.412,0.00018146,0.99982,0.4118802160039273,61.10294117647059,5.666666666666667,1.3991769547325104,1.428080426190067,1.4707581227436823,0.25,70.19523967478322,0.16666666666666666
716705433,Existing Customer,62,F,1,Uneducated,Unknown,Less than $40K,Silver,36,6,1,3,12590.0,931,11659.0,1.068,4182,78,0.696,0.074,8.0782e-05,0.99992,0.07394757744241462,53.61538461538461,6.5,1.4028776978417268,1.4280835951372766,3.0105212816834053,0.08333333333333333,81.54399190977595,0.25
717983058,Existing Customer,41,F,3,Graduate,Married,$40K - $60K,Blue,29,5,1,3,1982.0,1068,914.0,0.881,3058,58,0.871,0.539,9.6126e-05,0.9999,0.5388496468213926,52.724137931034484,4.833333333333333,1.3942307692307694,1.4279043705640644,0.6481360366252452,0.08333333333333333,71.80160807442186,0.25
709587783,Existing Customer,39,M,4,Post-Graduate,Single,$60K - $80K,Silver,36,6,3,3,25133.0,0,25133.0,0.461,4033,73,0.327,0.0,0.0003373,0.99966,0.0,55.24657534246575,6.083333333333333,1.4011516314779273,1.428065578414362,6.231837341929085,0.25,80.8924161417363,0.25
709804533,Existing Customer,40,M,4,Uneducated,Single,$120K +,Blue,34,3,1,3,17818.0,1451,16367.0,0.632,3973,74,0.451,0.081,9.9893e-05,0.9999,0.0814345044337187,53.689189189189186,6.166666666666667,1.4015151515151516,1.428057941842493,4.484772212433929,0.08333333333333333,70.02618404754102,0.25
712076358,Existing Customer,46,M,3,High School,Single,$120K +,Blue,34,5,3,2,5155.0,868,4287.0,0.882,3535,57,1.111,0.168,0.00018145,0.99982,0.16838021338506304,62.01754385964912,4.75,1.3936430317848412,1.4279943445768533,1.4582743988684583,0.25,74.1312524841888,0.16666666666666666
711670308,Existing Customer,51,F,3,Unknown,Married,Less than $40K,Blue,30,3,2,0,6006.0,1576,4430.0,0.504,3199,65,0.548,0.262,4.7889e-05,0.99995,0.2624042624042624,49.215384615384615,5.416666666666667,1.3978494623655915,1.42793375887158,1.8774617067833699,0.16666666666666666,66.752252996577,0.0
720717108,Existing Customer,64,M,1,Uneducated,Single,Unknown,Blue,51,6,3,1,2571.0,1210,1361.0,0.972,3647,59,0.686,0.471,0.00010469,0.9999,0.470633994554648,61.813559322033896,4.916666666666667,1.3947990543735225,1.4280120599866872,0.7049629832739238,0.25,86.30243374287528,0.08333333333333333
784789758,Existing Customer,40,M,2,Unknown,Married,$60K - $80K,Blue,34,6,3,0,3269.0,1601,1668.0,1.168,3966,74,0.947,0.49,7.2936e-05,0.99993,0.48975221780360967,53.5945945945946,6.166666666666667,1.4015151515151516,1.4280570358634597,0.824256177508825,0.25,80.02618404754102,0.0
779689233,Existing Customer,50,M,3,Graduate,Single,$40K - $60K,Blue,33,3,1,2,2798.0,1291,1507.0,0.708,2903,69,0.683,0.461,5.7151e-05,0.99994,0.4614010007147963,42.072463768115945,5.75,1.3995943204868155,1.4278687718262753,0.9638305201515673,0.08333333333333333,68.83863149186428,0.16666666666666666
788792583,Existing Customer,44,F,3,Unknown,Single,$40K - $60K,Blue,26,4,3,0,7277.0,0,7277.0,0.758,4458,71,0.578,0.0,7.5683e-05,0.99992,0.0,62.7887323943662,5.916666666666667,1.4003944773175543,1.4281137878011276,1.632346343651862,0.25,68.95270337161062,0.0
710657508,Existing Customer,32,M,0,College,Unknown,Less than $40K,Blue,36,3,3,4,3788.0,1325,2463.0,0.607,3975,65,0.477,0.35,0.00043053,0.99957,0.34978880675818375,61.15384615384615,5.416666666666667,1.3978494623655915,1.428058200107778,0.9529559748427673,0.25,69.752252996577,0.3333333333333333
716393958,Existing Customer,43,M,3,High School,Single,$80K - $120K,Blue,34,4,2,0,28262.0,1483,26779.0,0.668,3855,66,0.61,0.052,4.2354e-05,0.99996,0.05247328568395726,58.40909090909091,5.5,1.3983050847457628,1.4280422300426006,7.331258106355382,0.16666666666666666,72.23544718931663,0.0
770708133,Existing Customer,47,F,5,High School,Single,Less than $40K,Blue,33,5,2,2,2169.0,1330,839.0,0.905,3833,64,1.065,0.613,0.00011423,0.99989,0.6131857999077917,59.890625,5.333333333333333,1.3973799126637556,1.428039193770724,0.565875293503783,0.16666666666666666,74.76677076356738,0.16666666666666666
766131033,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,29,6,3,3,3767.0,976,2791.0,1.021,3163,60,0.818,0.259,0.00031726,0.99968,0.2590921157419697,52.71666666666667,5.0,1.3953488372093024,1.427926504446752,1.1909579513120456,0.25,75.46715748251927,0.25
719816583,Attrited Customer,46,M,3,Doctorate,Married,$120K +,Blue,38,3,2,2,8989.0,552,8437.0,0.699,2309,49,0.633,0.061,0.99418,0.00582,0.061408388029814215,47.12244897959184,4.083333333333333,1.388101983002833,1.4276881221789401,3.8930272845387615,0.16666666666666666,67.98549744747326,0.16666666666666666
715376508,Existing Customer,47,F,5,Graduate,Married,Less than $40K,Blue,42,3,5,1,2838.0,2517,321.0,0.625,3493,65,0.711,0.887,0.00012509,0.99987,0.8868921775898521,53.738461538461536,5.416666666666667,1.3978494623655915,1.4279874085278608,0.8124821070712854,0.4166666666666667,72.752252996577,0.08333333333333333
709300458,Existing Customer,48,M,1,Graduate,Unknown,Less than $40K,Blue,43,5,3,3,7199.0,1031,6168.0,1.212,4041,73,0.698,0.143,0.00028395,0.99972,0.1432143353243506,55.35616438356164,6.083333333333333,1.4011516314779273,1.4280665794960596,1.7814897302647859,0.25,81.05908280840296,0.25
778340733,Existing Customer,44,F,3,College,Married,$40K - $60K,Blue,24,3,1,4,8495.0,1537,6958.0,0.919,1950,31,0.938,0.181,0.00015944,0.99984,0.1809299587992937,62.903225806451616,2.5833333333333335,1.3656387665198237,1.4275256222547583,4.356410256410256,0.08333333333333333,56.53799683814177,0.3333333333333333
708195633,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Silver,32,5,2,3,34516.0,1182,33334.0,0.613,2440,54,0.543,0.034,0.00016815,0.99983,0.03424498783173021,45.18518518518518,4.5,1.3917525773195878,1.427735517846694,14.145901639344263,0.16666666666666666,72.60198336784165,0.25
714729933,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,36,6,1,2,14164.0,1525,12639.0,0.543,3749,59,0.686,0.108,6.054e-05,0.99994,0.10766732561423327,63.54237288135593,4.916666666666667,1.3947990543735225,1.4280272730735537,3.7780741531074953,0.08333333333333333,78.80243374287528,0.16666666666666666
794514108,Existing Customer,50,F,2,Unknown,Married,Unknown,Blue,31,4,2,2,3604.0,0,3604.0,0.934,4051,65,0.667,0.0,0.00012511,0.99987,0.0,62.323076923076925,5.416666666666667,1.3978494623655915,1.4280678252899497,0.8896568748457171,0.16666666666666666,70.58558632991033,0.16666666666666666
812501358,Existing Customer,46,F,4,Post-Graduate,Divorced,Less than $40K,Blue,41,4,1,1,1752.0,611,1141.0,0.465,4864,76,0.462,0.349,4.0988e-05,0.99996,0.3487442922374429,64.0,6.333333333333333,1.4022140221402215,1.4281519760408716,0.36019736842105265,0.08333333333333333,77.12178407889931,0.08333333333333333
718961208,Existing Customer,43,F,3,College,Single,Less than $40K,Blue,32,5,3,3,4204.0,0,4204.0,1.073,3799,85,0.604,0.0,0.00030519,0.99969,0.0,44.694117647058825,7.083333333333333,1.4049586776859506,1.428034432206894,1.1066070018425902,0.25,77.05672902245927,0.25
814459833,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,37,5,3,4,8017.0,0,8017.0,0.539,3042,55,0.528,0.0,0.00053543,0.99946,0.0,55.30909090909091,4.583333333333333,1.3924050632911393,1.4279008636875703,2.6354372123602894,0.25,75.28154785386519,0.3333333333333333
720363258,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,29,3,3,3,2778.0,1640,1138.0,0.82,4007,75,0.705,0.59,0.00031726,0.99968,0.5903527717782577,53.42666666666667,6.25,1.4018691588785046,1.4280622973021135,0.6932867481906664,0.25,67.6581801408507,0.25
714496083,Existing Customer,51,M,3,Unknown,Single,$60K - $80K,Blue,43,4,2,3,6649.0,1781,4868.0,0.546,1609,28,0.474,0.268,0.00021834,0.99978,0.26785982854564594,57.464285714285715,2.3333333333333335,1.3592233009708738,1.4273041781247229,4.132380360472343,0.16666666666666666,68.39031978322711,0.25
713004933,Attrited Customer,40,M,3,High School,Married,$60K - $80K,Blue,27,3,2,1,6813.0,2332,4481.0,0.58,2634,51,0.378,0.342,0.98576,0.01424,0.34228680463819167,51.64705882352941,4.25,1.3896457765667576,1.4277970511708586,2.5865603644646926,0.16666666666666666,62.876353792234966,0.08333333333333333
712011633,Existing Customer,40,F,2,Doctorate,Single,$40K - $60K,Blue,36,6,1,3,2797.0,850,1947.0,0.953,3652,64,1.37,0.304,0.00013405,0.99987,0.3038970325348588,57.0625,5.333333333333333,1.3973799126637556,1.428012825525925,0.765881708652793,0.08333333333333333,79.60010409690071,0.25
772466508,Attrited Customer,45,M,3,Unknown,Single,$60K - $80K,Blue,35,6,2,1,18004.0,2517,15487.0,0.569,2030,45,0.452,0.14,0.98739,0.01261,0.13980226616307487,45.111111111111114,3.75,1.3846153846153846,1.4275668073136427,8.86896551724138,0.16666666666666666,75.65455307471547,0.08333333333333333
708225483,Existing Customer,47,M,4,Graduate,Married,$80K - $120K,Blue,36,3,2,4,11242.0,1561,9681.0,0.829,4246,81,0.8,0.139,0.00034248,0.99966,0.13885429638854296,52.41975308641975,6.75,1.4038128249566726,1.428090945782322,2.6476683937823835,0.16666666666666666,71.91542220676425,0.3333333333333333
788923758,Existing Customer,26,F,1,High School,Unknown,Unknown,Blue,13,3,1,3,10693.0,2517,8176.0,0.88,4138,76,0.727,0.235,8.453e-05,0.99992,0.2353876367717198,54.44736842105263,6.333333333333333,1.4022140221402215,1.4280784097183876,2.584098598356694,0.08333333333333333,59.78845074556599,0.25
789150633,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2,3026.0,1888,1138.0,0.762,3687,58,0.812,0.624,0.00018665,0.99981,0.6239259748843358,63.56896551724138,4.833333333333333,1.3942307692307694,1.4280181261861422,0.8207214537564416,0.25,79.63494140775519,0.16666666666666666
710809083,Existing Customer,37,F,4,College,Married,Less than $40K,Blue,36,6,3,1,1438.3,787,651.3,0.914,4587,58,0.568,0.547,0.00011061,0.99989,0.5471737467843982,79.08620689655173,4.833333333333333,1.3942307692307694,1.4281266540054176,0.3135600610420754,0.25,78.63494140775519,0.08333333333333333
787669233,Existing Customer,51,M,2,Doctorate,Single,$80K - $120K,Blue,41,3,3,2,34516.0,1046,33470.0,1.001,3435,76,0.727,0.03,0.00026028,0.99974,0.030304786186116584,45.19736842105263,6.333333333333333,1.4022140221402215,1.427977551444606,10.048326055312955,0.25,73.788450745566,0.16666666666666666
708119658,Existing Customer,49,F,4,Graduate,Married,$40K - $60K,Blue,38,4,2,1,12836.0,1034,11802.0,0.663,2519,53,0.472,0.081,7.1987e-05,0.99993,0.08055468993455905,47.528301886792455,4.416666666666667,1.3910761154855644,1.427761718528595,5.095672886065899,0.16666666666666666,72.08579060405003,0.08333333333333333
737921733,Attrited Customer,62,F,1,Unknown,Single,Less than $40K,Blue,55,3,3,3,1892.0,1604,288.0,0.476,1581,34,0.417,0.848,0.99681,0.00319278,0.8477801268498943,46.5,2.8333333333333335,1.370967741935484,1.4272817549878127,1.1967109424414928,0.25,72.93103212423591,0.25
765940683,Existing Customer,37,M,3,Uneducated,Single,$80K - $120K,Blue,30,5,2,2,11277.0,1747,9530.0,0.503,2033,56,0.867,0.155,0.00012144,0.99988,0.15491708787798172,36.30357142857143,4.666666666666667,1.3930348258706469,1.4275682887437682,5.546974913920315,0.16666666666666666,71.95793403995678,0.16666666666666666
719732433,Existing Customer,54,M,2,Graduate,Single,$60K - $80K,Blue,36,5,3,1,12815.0,1017,11798.0,0.532,3771,78,0.66,0.079,0.00010848,0.99989,0.07936012485368708,48.34615384615385,6.5,1.4028776978417268,1.4280304464725264,3.398302837443649,0.25,78.21065857644263,0.08333333333333333
715491483,Existing Customer,44,M,2,Graduate,Divorced,$120K +,Blue,36,5,2,0,24016.0,0,24016.0,0.748,3693,62,0.722,0.0,4.1986e-05,0.99996,0.0,59.564516129032256,5.166666666666667,1.3963963963963963,1.4280190247863578,6.503113999458435,0.16666666666666666,75.95532168637236,0.0
783381933,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Blue,37,4,1,3,3482.0,1942,1540.0,0.926,3512,63,0.853,0.558,9.9893e-05,0.9999,0.5577254451464676,55.74603174603175,5.25,1.3968957871396896,1.427990566804912,0.9914578587699316,0.08333333333333333,73.27892953910346,0.25
811554708,Existing Customer,44,F,3,High School,Married,Unknown,Blue,38,4,6,4,26516.0,1434,25082.0,0.472,3609,76,0.551,0.054,0.00041093,0.99959,0.054080555136521345,47.48684210526316,6.333333333333333,1.4022140221402215,1.42800617259526,7.347187586589083,0.5,75.62178407889931,0.3333333333333333
719536608,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,36,4,5,1,2285.0,1931,354.0,0.69,4944,78,0.66,0.845,0.00012572,0.99987,0.8450765864332604,63.38461538461539,6.5,1.4028776978417268,1.4281587613380324,0.46217637540453077,0.4166666666666667,74.87732524310928,0.08333333333333333
720753183,Existing Customer,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,4,3,2,9617.0,2035,7582.0,1.004,4247,76,0.854,0.212,0.00021165,0.99979,0.211604450452324,55.88157894736842,6.333333333333333,1.4022140221402215,1.4280910588789133,2.264421944902284,0.25,74.62178407889932,0.16666666666666666
714505683,Existing Customer,51,M,4,Uneducated,Divorced,$80K - $120K,Blue,38,5,3,2,34516.0,0,34516.0,0.506,3250,63,0.658,0.0,0.00019396,0.99981,0.0,51.58730158730159,5.25,1.3968957871396896,1.4279437609841827,10.620307692307692,0.25,77.11226287243679,0.16666666666666666
711942783,Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,28,3,1,3,2354.0,1909,445.0,0.833,4048,61,0.848,0.811,9.3448e-05,0.99991,0.8109600679694138,66.36065573770492,5.083333333333333,1.3958810068649887,1.428067452197841,0.5815217391304348,0.08333333333333333,65.12920266836346,0.25
714031983,Existing Customer,41,F,3,High School,Single,Less than $40K,Silver,36,6,1,3,11533.0,1418,10115.0,0.546,4038,63,0.615,0.123,8.4436e-05,0.99992,0.12295153039105176,64.0952380952381,5.25,1.3968957871396896,1.4280662045550998,2.856116889549282,0.08333333333333333,79.44559620577013,0.25
711372258,Existing Customer,59,M,1,College,Single,$40K - $60K,Blue,51,4,2,2,5042.0,1002,4040.0,1.108,2897,62,0.632,0.199,0.00010387,0.9999,0.19873066243554144,46.725806451612904,5.166666666666667,1.3963963963963963,1.4278673172655134,1.7404211253020365,0.16666666666666666,80.12198835303901,0.16666666666666666
710825658,Existing Customer,37,F,3,Uneducated,Single,Less than $40K,Blue,29,5,3,2,2584.0,1614,970.0,0.675,4045,78,0.733,0.625,0.00019191,0.99981,0.6246130030959752,51.85897435897436,6.5,1.4028776978417268,1.4280670785525154,0.6388133498145859,0.25,74.71065857644263,0.16666666666666666
716575758,Attrited Customer,50,F,2,College,Unknown,Unknown,Blue,39,2,3,2,1438.3,0,1438.3,0.588,1859,41,0.464,0.0,0.99432,0.00568,0.0,45.34146341463415,3.4166666666666665,1.3804713804713804,1.4274744682484835,0.7736955352339967,0.25,63.414635086304585,0.16666666666666666
714732183,Existing Customer,47,M,4,Uneducated,Unknown,$40K - $60K,Blue,36,6,3,2,3402.0,1607,1795.0,0.432,3188,65,0.667,0.472,0.00019396,0.99981,0.4723691945914168,49.04615384615385,5.416666666666667,1.3978494623655915,1.4279315596165907,1.0671267252195733,0.25,79.752252996577,0.16666666666666666
714097683,Attrited Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,49,3,3,4,1809.0,0,1809.0,0.569,2123,44,0.571,0.0,0.99807,0.00193323,0.0,48.25,3.6666666666666665,1.3836477987421385,1.4276107860937395,0.8520960904380593,0.25,72.43552097531469,0.3333333333333333
720568083,Existing Customer,40,M,2,Graduate,Divorced,$60K - $80K,Blue,36,5,2,4,8624.0,0,8624.0,0.574,2428,53,0.893,0.0,0.00032656,0.99967,0.0,45.81132075471698,4.416666666666667,1.3910761154855644,1.4277313889215573,3.5518945634266887,0.16666666666666666,74.41912393738338,0.3333333333333333
708121908,Attrited Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,36,2,3,2,22917.0,0,22917.0,0.574,2045,45,0.5,0.0,0.9952,0.00479863,0.0,45.44444444444444,3.75,1.3846153846153846,1.4275741710296683,11.20635696821516,0.25,62.82121974138212,0.16666666666666666
778710783,Existing Customer,45,M,3,High School,Divorced,$80K - $120K,Blue,26,3,2,2,18410.0,974,17436.0,0.857,3778,83,0.694,0.053,0.00011482,0.99989,0.052906029331884846,45.51807228915663,6.916666666666667,1.4043993231810492,1.4280314484426972,4.872948650079407,0.16666666666666666,67.15556778726628,0.16666666666666666
